id,name,artists,year,explicit,mode,acousticness,danceability,energy,duration_ms,instrumentalness,valence,popularity,tempo,liveness,loudness,speechiness,key
35Isk2sBRwDbvg1YEshvOv,I Ain't Gonna Give Nobody None O' This Jelly Roll,['Mamie Smith & Her Jazz Hounds'],0.0,0,1,0.996,0.672,0.212,0.2010671595810228,0.0307,0.5660000000000001,0.0,0.5496740840638344,0.271,0.6635808386513653,0.053,0.18181818181818182
36j2K8rWBwWgeJW5asvd33,"Íkha pái sto paniyíri, kangél",['Athanásios Kanéllis'],0.0,0,1,0.985,0.625,0.45899999999999996,0.2331238447319778,0.0562,0.72,0.0,0.5289039671836367,0.0807,0.718413628769412,0.0918,0.9090909090909091
3AGInDslPPFCzYs046aVxc,Ava Maria,['Dick Haymes'],0.0,0,1,0.9940000000000001,0.22699999999999998,0.261,0.19564510166358595,0.247,0.0539,0.0,0.5422356147448865,0.0977,0.6838487031305633,0.0382,0.45454545454545453
3CP9yypwi3WTRdn6RsSko4,"Páme stin péra yitoniá, kalamatianó",['Matthaíos Felónis'],0.0,0,1,0.99,0.456,0.365,0.23576833025261862,1.28e-05,0.965,0.0,0.29982861317149917,0.299,0.7134014406617183,0.0449,0.6363636363636364
3FRmOYlvAx6TrF4jOHNY0H,To mistirio,['Ioannis Xalkias'],0.0,0,1,0.9159999999999999,0.508,0.498,0.2963154651879236,0.879,0.5489999999999999,0.0,0.5882782647786019,0.11800000000000001,0.7527868313658896,0.0431,0.18181818181818182
3HG4p2D55sv5hm46uhuxY7,La Tablada - Remasterizado,['Francisco Canaro'],0.0,0,1,0.996,0.37,0.19,0.166728280961183,0.966,0.33,0.0,0.29704006518318715,0.128,0.5748678480457944,0.0825,0.7272727272727273
3MJWdB4JqU5Q45BU42G5SL,To ouest,['Xaralampos Kritikos'],0.0,0,1,0.895,0.474,0.444,0.255271719038817,0.0,0.92,0.0,0.2712898966059788,0.166,0.7539645586261674,0.0378,0.5454545454545454
3NUN6erafFldcaCeyNYs0T,"SideRaq 2 Salinas, Pt. 2 (Outro)",['OsamaBeenLeanin'],0.0,1,1,0.0399,0.447,0.521,0.12029451632778805,0.0,0.105,0.0,0.3322305574286356,0.18600000000000003,0.7934595053545506,0.32,0.09090909090909091
3OcHYYvV8PaBUGXxRae4DD,Go Deh Yaka,['Ron van der Kraan'],0.0,0,0,0.00139,0.932,0.318,0.42274799753542824,0.00023700000000000001,0.659,0.024390243902439025,0.38854939312204995,0.0542,0.5796609241050641,0.0699,0.36363636363636365
3T0BbvsltD3A4ic1JVACF7,Gang Wit Da Shit,['OsamaBeenLeanin'],0.0,1,0,0.000166,0.703,0.67,0.11060505237215033,0.0,0.451,0.0,0.3219473477185884,0.125,0.8223001287283284,0.168,0.7272727272727273
3XuZLV6ez0DPIUu1oV1WKp,Cach' Ton Piano,['Dréan'],0.0,0,1,0.961,0.713,0.536,0.18151571164510166,0.35100000000000003,0.937,0.0,0.1621782984940436,0.207,0.6301114732546356,0.177,0.5454545454545454
3YKOfuDR93zR78bfaFX6ad,Honey,"['ST', '1920Johnny']",0.0,1,1,0.685,0.799,0.299,0.17244362292051757,1.47e-05,0.17600000000000002,0.0,0.40223926725106757,0.11800000000000001,0.6866971597600723,0.0704,0.9090909090909091
3Ybhcxyi3wjsoDqpB1Jrc1,Pauvres Fous,['Fred Gouin'],0.0,0,1,0.9840000000000001,0.38299999999999995,0.185,0.18800492914356132,0.0,0.42100000000000004,0.0,0.3286834120026972,0.0845,0.6532004053572895,0.0563,0.6363636363636364
3ZwEEZEXjCsADlRnqnsHBq,"Kai pios khtipái to mántalo, sirtó",['Andreas Tsaousis'],0.0,0,1,0.941,0.586,0.284,0.2262550831792976,0.0721,0.847,0.0,0.5639890986738593,0.0604,0.708115362493495,0.0371,0.8181818181818182
3ajZwXiT7qpanVm5DcvcQF,After Life,['696'],0.0,1,0,0.887,0.653,0.29100000000000004,0.10603450400492914,0.000236,0.37,0.04878048780487805,0.5491051359856147,0.105,0.5782640847963627,0.0648,0.09090909090909091
3bAbuTItBZapcLh3bt93ep,Vomotron_01,['Louse'],0.0,0,0,0.45899999999999996,0.47700000000000004,0.782,0.10333333333333333,0.866,0.168,0.0,0.9721074960665316,0.322,0.7814357316972966,0.0512,0.9090909090909091
3bODa3MQBKlWH9fix7IFHV,Undercovers,['OsamaBeenLeanin'],0.0,1,1,0.0739,0.439,0.507,0.11578804682686383,0.0,0.611,0.0,0.6628596313778377,0.212,0.7969379091232779,0.349,0.9090909090909091
3bRtNZNNfScmGReTA6AKRg,Plexiglass - Original Mix,['Nik Ender'],0.0,0,0,0.0154,0.795,0.506,0.40534688847812694,0.938,0.0447,0.0,0.6203992470218027,0.0805,0.722111144586563,0.0701,0.9090909090909091
3d1y2U7VtHlRbiXqren9Hi,O pseutoparkadoros,['Takis Nikolaou'],0.0,0,0,0.995,0.369,0.41600000000000004,0.30584473197781886,0.498,0.7609999999999999,0.0,0.6459808383906496,0.375,0.7095669798143024,0.0426,0.8181818181818182
3e83ZnSInKBnjlFHO5IogK,Ah Si Vous Voulez D'l'amour,['Esther Lekain'],0.0,0,1,0.9790000000000001,0.583,0.25,0.15313986444855207,0.0,0.7070000000000001,0.0,0.5464219487525286,0.158,0.643586864232697,0.08,0.18181818181818182
3hTCsugtAdgQGmTE6LkmVI,Poppyland,['South Shore Singers'],0.0,0,1,0.9420000000000001,0.397,0.223,0.16384842883548983,2.48e-06,0.382,0.0,0.6888907619689818,0.153,0.550327298622333,0.0405,0.2727272727272727
3kjaYn5CnAM2v00hkJY7Wb,To ouest,['Xaralampos Kritikos'],0.0,0,1,0.895,0.474,0.444,0.255271719038817,0.0,0.92,0.0,0.2712898966059788,0.166,0.7539645586261674,0.0378,0.5454545454545454
3rSNsGlrikcIdjhzIHoaXB,Ira Angeli,['Meetya'],0.0,0,0,0.00762,0.691,0.736,0.6048231669747381,0.818,0.35600000000000004,0.0,0.6342857945605754,0.0976,0.7928569472213853,0.075,0.9090909090909091
3v7bswiSS1QErhGKSc2Vgk,Nido de Amor - Remasterizado,['Francisco Canaro'],0.0,0,1,0.996,0.345,0.326,0.1674343807763401,0.953,0.51,0.0,0.9078514834794335,0.19699999999999998,0.5980663361726603,0.135,0.0
3vTys7kWK733lvNmrcbIiP,Mparmpaouzos,['Takis Nikolaou'],0.0,0,1,0.993,0.45299999999999996,0.41,0.2900221811460259,0.16,0.894,0.0,0.17965413576084513,0.292,0.7351757004738297,0.044000000000000004,0.18181818181818182
3vygxg7h6KsLWSHLcCg5Hf,Le P'tit Rouquin Du Faubourg Saint Martin,['Fortugé'],0.0,0,0,0.9940000000000001,0.624,0.209,0.22673197781885399,0.0,0.542,0.0,0.26677343223196215,0.395,0.6187450357426528,0.175,0.8181818181818182
3xkS1O0JZ4cG4Fubs4nWZD,Not Your Business - Original Mix,['Diessel'],0.0,0,1,6.01e-05,0.8079999999999999,0.488,0.3736007393715342,0.938,0.187,0.0,0.6062738817711844,0.0787,0.7114568212319574,0.135,0.09090909090909091
3yruhl8dlu3zUXc53Fnmw8,Tu Le R'verras Paname,['Valroger Suzanne'],0.0,0,1,0.9940000000000001,0.61,0.314,0.21815526802218116,0.000151,0.885,0.0,0.21676921780175323,0.569,0.6754128892662484,0.0806,0.45454545454545453
40j8iS1ClIh73xUFrvdEJg,I'll See You in C U B A,['Greg Fieler'],0.0,0,0,0.7,0.19699999999999998,0.511,0.2512446087492298,0.0,0.267,0.0,0.7502247696111486,0.0661,0.7084714195721836,0.0413,0.36363636363636365
41aob5c3jiEpOl5IPJ7Xd2,1920,"['ST', '1920Johnny', 'Barracuda', 'Niklas O', 'R2S']",0.0,1,0,0.732,0.6709999999999999,0.34,0.20083425754775108,2.6300000000000002e-05,0.0445,0.024390243902439025,0.5346074960665318,0.0919,0.7059516310153103,0.16699999999999998,1.0
43ta15kmDRuUvpRL6lpHsy,Big White - Original Mix,['Gianni Negro'],0.0,0,1,0.0113,0.6659999999999999,0.922,0.36675046210720885,0.836,0.79,0.0,0.5993130478759271,0.046,0.9062748212867354,0.0335,0.6363636363636364
43xRMARR0NcTbuTEbRjm4I,"Óles I Niés Pantrévontai, Kalamatianó",['Pantelís Kavakópoulos Chorus'],0.0,0,0,0.992,0.602,0.29100000000000004,0.2179248305606901,3.8299999999999996e-05,0.843,0.0,0.5831085637221846,0.287,0.6971049820602009,0.0375,0.18181818181818182
44J1CFMxIyTPlevcDghAsk,Ravel Ravel (Live),['Gustavo Obligado'],0.0,1,0,0.9840000000000001,0.157,0.0151,0.5227479975354282,0.86,0.0773,0.0,0.20000983367048772,0.0402,0.027279450028758517,0.0494,0.6363636363636364
46JY9OYPi4hJ7oLIS0FZt0,"""U"" Need Some Lovin' Blues",['Mamie Smith & Her Jazz Hounds'],0.0,0,1,0.996,0.623,0.28300000000000003,0.18992729513247072,0.46299999999999997,0.743,0.0,0.672018993032142,0.42200000000000004,0.6431212511297965,0.0753,0.6363636363636364
4D7ECbHkFqiBGifeAIb1at,96.96.96,['Jodoli'],0.0,0,0,0.11699999999999999,0.833,0.556,0.25307948243992606,0.9079999999999999,0.16699999999999998,0.0,0.4378722746684647,0.13699999999999998,0.7733011968995646,0.128,0.9090909090909091
4G2aGGlJfKjXoaQSsdoVEy,Can I Come in for a Second,['Dick Haymes'],0.0,0,1,0.9890000000000001,0.68,0.231,0.21588786198398027,0.00024700000000000004,0.645,0.0,0.5321701505956394,0.361,0.7053490728821451,0.16899999999999998,0.2727272727272727
4HDguZ5btEwwmBrzNtDz7z,Just Be Good To Me,['Claudia Robine'],0.0,0,1,0.000669,0.823,0.215,0.23253234750462107,0.0906,0.857,0.21951219512195122,0.3817009440323668,0.0715,0.4685437265481635,0.0635,0.6363636363636364
4HYmmG8uHL2hP4zSFWavKF,Miss Jenny's Ball (aka There'll Be No Freebies At Miss Jenny's Ball),['Mamie Smith'],0.0,0,1,0.992,0.574,0.138,0.20903635243376464,0.000492,0.764,0.024390243902439025,0.8199033490672061,0.233,0.6337816000657336,0.109,0.2727272727272727
4HsM025MRTDfhvpPPOSqaN,Oli mera paizei zaria,['Giorgos Katsaros'],0.0,0,1,0.972,0.528,0.325,0.3173789279112754,0.0234,0.146,0.0,0.5399247021802653,0.102,0.6793295171318232,0.0421,1.0
4L2HdjUaOAxF6JGp0Jvp3S,Leonídas,['Nikólaos Khalkiás'],0.0,0,0,0.986,0.312,0.433,0.23516081330868763,0.7929999999999999,0.7090000000000001,0.0,0.3449019442571365,0.28600000000000003,0.7173180685272931,0.0555,0.09090909090909091
4Lb0u3JwC4EWQXugQKGphZ,That Da Da Strain,['Mamie Smith & Her Jazz Hounds'],0.0,0,1,0.996,0.632,0.266,0.18348736906962415,0.0365,0.575,0.0,0.6022912452236457,0.444,0.6699898660677603,0.0438,0.6363636363636364
4MsVQL9djtpPsMM0tqtqzg,O varipoinitis,['Stauros Kaloumenos'],0.0,0,1,0.99,0.312,0.52,0.3057954405422058,0.0837,0.866,0.0,0.11476595864239157,0.12300000000000001,0.7273150557366272,0.0752,0.6363636363636364
4NRMFGQeSVY2m4qNLrwVPV,Zeimpekiko Ousak,['Leonidas Smirnios'],0.0,0,1,0.988,0.409,0.633,0.267939617991374,0.726,0.73,0.0,0.528960159586424,0.17600000000000002,0.7402974446057352,0.0421,0.6363636363636364
4RDT3ftT3V0IJVmW0TNgof,Don't Care Blues,['Mamie Smith & Her Jazz Hounds'],0.0,0,1,0.996,0.593,0.29100000000000004,0.19378927911275415,0.0845,0.856,0.0,0.7388317599460552,0.21,0.709101366711402,0.0463,0.2727272727272727
4ZtNSgwk3ErgdrhpNXokHx,Lady of the Evening,['Dick Haymes'],0.0,0,0,0.9890000000000001,0.402,0.158,0.17610967344423906,0.13,0.196,0.0,0.4321617217352213,0.311,0.5590370025471776,0.039,0.2727272727272727
4d7IwbmhNmY2gQBtaYnTZ7,Hush Little Darlin',['Dick Haymes'],0.0,0,1,0.985,0.32799999999999996,0.201,0.21587184226740605,0.517,0.31,0.0,0.2682414587547763,0.113,0.5702391060228424,0.0408,0.9090909090909091
4dJ7WmMZgP2r91Gva8Ejbs,O varipoinitis,['Stauros Kaloumenos'],0.0,0,1,0.99,0.312,0.52,0.3057954405422058,0.0837,0.866,0.0,0.11476595864239157,0.12300000000000001,0.7273150557366272,0.0752,0.6363636363636364
4ekpJ0IXeZHDNxUqhJluJQ,El Palomo Ladrón - Remasterizado,['Francisco Canaro'],0.0,0,0,0.996,0.589,0.185,0.20399260628465804,0.92,0.519,0.0,0.5497794448190605,0.107,0.4659417709731314,0.0721,0.09090909090909091
4f9JFM9WYnaLgKOX2GXbLt,Cuesta Arriba - Remasterizado,['Francisco Canaro'],0.0,0,0,0.996,0.47700000000000004,0.319,0.16552803450400494,0.972,0.61,0.0,0.6490854686446391,0.14800000000000002,0.602092520062447,0.0542,1.0
4fGLehaLo7wfTZiCpb7C4q,Classic Booty,['696'],0.0,1,0,0.00294,0.609,0.838,0.08575477510782502,0.000173,0.153,0.0,0.7611260957518543,0.358,0.840212538686971,0.14300000000000002,0.9090909090909091
4jFsBM3wEzUXd9k8H4CL2A,Curved Fist,['696'],0.0,1,0,0.0148,0.594,0.8440000000000001,0.17035120147874308,0.0,0.212,0.04878048780487805,0.5153896943133287,0.20199999999999999,0.8399112596203884,0.07400000000000001,0.9090909090909091
4jyti77pNe75LOwLVSYHb4,De Niro,"['ST', 'R2S', '1920Johnny']",0.0,1,0,0.5720000000000001,0.703,0.40299999999999997,0.15052125693160814,2.2800000000000002e-05,0.32799999999999996,0.0,0.6550067430883344,0.11199999999999999,0.7518556051600886,0.0786,0.18181818181818182
4kQxqLAtWzMrThDHBwV8q1,To katinaki,['Aggeliki Karagianni'],0.0,0,1,0.9790000000000001,0.525,0.433,0.2932840418977203,0.111,0.792,0.0,0.42765228141155304,0.134,0.7089644216811372,0.0488,0.18181818181818182
4lDjkpUrpWlMFofIpzuExK,It's Right Here for You,['Mamie Smith & Her Jazz Hounds'],0.0,0,1,0.996,0.488,0.23,0.18534319162045595,0.496,0.701,0.024390243902439025,0.5212337042031918,0.5820000000000001,0.6264413464435376,0.0396,0.45454545454545453
4lUstBcJNTsSZrqgJoPPUI,"To maryióliko, tsámiko",['Yiórgos Papasidéris'],0.0,0,1,0.971,0.313,0.287,0.2330252618607517,0.00158,0.762,0.0,0.9720934479658351,0.21100000000000002,0.716496398345704,0.102,0.9090909090909091
4pWy7AYFfXU6XgbZmtrz0n,Strong Me Strong,['Ron van der Kraan'],0.0,0,0,0.0039,0.826,0.369,0.2512630930375847,7.53e-06,0.69,0.0,0.3463910429309957,0.302,0.4276245515050258,0.134,0.0
4qHVjzBNc4CB2jM5uizth7,Ntourou Ntourou,['Marika Papagkika'],0.0,0,1,0.9640000000000001,0.23,0.396,0.2602834257547751,0.0742,0.7040000000000001,0.0,0.19807119577433133,0.27399999999999997,0.7869683109199966,0.0363,0.45454545454545453
4r8pgW9PoHVhyTG4bCYpzc,Tard la Nuit,"['Miezko227', 'Alibi Montana']",0.0,0,0,0.276,0.6940000000000001,0.498,0.26966481823783117,4.79e-06,0.45,0.0,0.9718686783546865,0.105,0.7769713237106626,0.29600000000000004,0.6363636363636364
4rrCPXC7Res1Fhx3v5phcx,Nocturnal Brain,['Nik Ender'],0.0,0,1,0.0156,0.802,0.718,0.33915218730745533,0.894,0.324,0.0,0.6203500786693639,0.0662,0.7469529730766069,0.054000000000000006,0.7272727272727273
4rwfJITgPxy8cvkqXtMLHY,Drugs,"['OsamaBeenLeanin', 'Hunchos', 'Izzy']",0.0,1,1,5.22e-05,0.268,0.589,0.2696574245224892,0.0,0.0396,0.0,0.32975809170600134,0.21,0.8028813234367724,0.0595,0.7272727272727273
4xVbS0WgPBmA89o6T9gV0G,Mind Issues,['696'],0.0,1,0,0.00744,0.534,0.616,0.08701047443006778,0.19,0.14300000000000002,0.024390243902439025,0.0674800516970106,0.21600000000000003,0.8424858261893675,0.0429,0.36363636363636365
4yQu4WbamHMMBuAg3z8qy2,Ambisextrous,"[""The Swingin' Bachelors""]",0.0,0,1,0.428,0.797,0.6829999999999999,0.1707701786814541,1.73e-05,0.8320000000000001,0.0,0.5222802877051022,0.28,0.8331187861192516,0.0345,0.18181818181818182
50k3rGrtZGw9nw7FQ1n3Yv,Puzzle,['mvriv.'],0.0,0,0,0.0009289999999999999,0.5379999999999999,0.9890000000000001,0.10160690080098583,0.8140000000000001,0.174,0.0,0.7256897617442121,0.6970000000000001,0.9146832461449973,0.14800000000000002,1.0
51NKrVfrZWMxsXZho6OcMf,Messy Measurements,['Astral Decay'],0.0,1,1,0.00909,0.306,0.948,0.11208626001232286,0.0,0.502,0.0,0.883674702180265,0.5760000000000001,1.0,0.546,1.0
57JZ4n54HjudI1Bzpx2cWR,Xthes to vradi stou Gkaripi,['Giorgos Katsaros'],0.0,0,1,0.934,0.608,0.43700000000000006,0.3093111521873075,0.0194,0.632,0.0,0.5153335019105417,0.09300000000000001,0.6889156692503628,0.0359,0.09090909090909091
59YfBYbu3UlY9kTzFGCcC8,لما بدا يتثنى,['محمد الإدريسي'],0.0,0,1,0.865,0.526,0.65,0.10595563770794825,0.0418,0.409,0.024390243902439025,0.5464992133063609,0.51,0.8356933526882309,0.035,0.45454545454545453
5CMLMZ18hkm3QgDFzJdlTN,Mamie Smith Blues,['Mamie Smith & Her Jazz Hounds'],0.0,0,1,0.996,0.49,0.255,0.21120517560073937,4.6399999999999996e-05,0.541,0.0,0.5062443807597212,0.205,0.6332612089507272,0.0582,0.2727272727272727
5DUWF93gAZ7cJfS3jjg6d7,Vre ti magkas pou eimai ego,['Giorgos Katsaros'],0.0,0,1,0.75,0.528,0.456,0.31872581638940234,0.439,0.493,0.0,0.49957153292874806,0.102,0.6891073922927337,0.0371,0.18181818181818182
5Dh1E4kXDwXwVfChsExG3G,The Lure Of The South,['Mamie Smith'],0.0,0,1,0.977,0.594,0.24,0.18148243992606283,0.0,0.755,0.0,0.23396409305461902,0.503,0.6929966311522554,0.0927,0.0
5DihlLenQJhJXGJhbtiTrM,Till the End of Time,['Dick Haymes'],0.0,0,1,0.986,0.20800000000000002,0.23399999999999999,0.1997042513863216,0.6559999999999999,0.209,0.0,0.30620645088783993,0.23399999999999999,0.5993810084632029,0.0426,0.7272727272727273
5Ds4ZzPLAPP5YbcnNrYZN8,"Ekí psilá ston ai-lia, sirtó",['Asimoúla Tsiámi'],0.0,0,0,0.993,0.519,0.308,0.20939741219963032,0.0009939999999999999,0.667,0.0,0.258492076871207,0.14800000000000002,0.6853550984634768,0.0804,0.5454545454545454
5Emq6oTLQBqI8QErCNCNM8,سبحان من ذكره,['محمد الإدريسي'],0.0,0,1,0.863,0.503,0.282,0.15424029574861367,0.000148,0.261,0.0,0.6288913238930095,0.12300000000000001,0.6876557749719262,0.0608,0.0
5EwQxd2XGjp1BUZT2iHhEj,You'll Never Know,['Dick Haymes'],0.0,0,1,0.9940000000000001,0.392,0.128,0.17878743068391867,0.153,0.226,0.0,0.5972830973252414,0.0983,0.6050505327161677,0.0378,0.18181818181818182
5GLDqWlZcVrem1MjyMesLr,"Fdos, Pt. 2 (Fucc Da Otha Side)",['OsamaBeenLeanin'],0.0,1,1,0.0968,0.48100000000000004,0.7340000000000001,0.12637831176833025,0.0,0.7070000000000001,0.0,0.04952657900651832,0.311,0.8399660376324942,0.187,0.2727272727272727
5Gwgo0I8mI4idVlMC2Lb8w,True House Music - Luis Ache Sunset Remix,['Oscar Velazquez'],0.0,0,0,0.00115,0.662,0.9359999999999999,0.48478619839802833,0.857,0.14400000000000002,0.3170731707317073,0.6061825691166555,0.0696,0.8128509216400537,0.0715,0.36363636363636365
5J0Hs1Oy4e9KARkVvz3dS6,Superadicta,['Vaporizados'],0.0,1,0,0.00282,0.32,0.69,0.3082550831792976,0.0021,0.19899999999999998,0.0,0.648439256012587,0.132,0.7955958478266824,0.0345,0.36363636363636365
5JkAKZWkbWiVqIxe21xEXx,Walking With U,['No.Losiento'],0.0,0,1,0.375,0.652,0.5760000000000001,0.20224152803450401,0.444,0.635,0.0,0.29688553607552254,0.0659,0.7777382158801457,0.0615,0.0
5L6jZosvgKb3ISY4RQFBOO,"Vasilikós stin pórta sou, tsámiko",['Váso Stamatopoúlou'],0.0,0,0,0.951,0.361,0.408,0.23742821934688849,0.00954,0.787,0.0,0.17788407507305007,0.306,0.7510887129906055,0.0432,0.8181818181818182
5LnfrTxUQwINaVUIqaNmXa,A Chapter in My Life Called Mary,['Dick Haymes'],0.0,0,1,0.992,0.344,0.196,0.18606654343807763,0.00441,0.354,0.0,0.2679183524387503,0.157,0.6393141792884336,0.0365,0.0
5MPqeFSuX4PRAwJ4qKeAZL,Honeymoon in Niagara Falls,"[""The Swingin' Bachelors""]",0.0,0,1,0.903,0.611,0.377,0.26800492914356133,6.98e-06,0.46399999999999997,0.0,0.3250519779725781,0.252,0.7564021801648818,0.0291,0.6363636363636364
5RgQ7t5uimI5St2H3CV9pb,Moyenne d'âge,"['ST', '98', 'R2S', 'Niklas O']",0.0,1,0,0.8909999999999999,0.41,0.29600000000000004,0.19938632162661737,5.01e-06,0.0625,0.0,0.6058383906495841,0.091,0.6417791898332008,0.0386,0.0
5S1ff4Q4nkzgwqg8zmAQje,O Vaggelis,['Aggeliki Karagianni'],0.0,0,0,0.981,0.474,0.815,0.285388786198398,0.46299999999999997,0.9179999999999999,0.0,0.32100612497190373,0.47700000000000004,0.732217687820109,0.0577,0.36363636363636365
5SNmWjfuDJT9Vm9PZafQgr,The Wang Wang Blues,['Mamie Smith & Her Jazz Hounds'],0.0,0,0,0.996,0.485,0.16399999999999998,0.20476401725200247,0.563,0.503,0.0,0.17647224095302314,0.263,0.6834378680397689,0.0486,0.6363636363636364
5SY5AFYWfwwFbTKnmQKEsx,Mon Homme,['Mistinguett'],0.0,0,1,0.9940000000000001,0.402,0.161,0.23680345040049292,1.21e-06,0.451,0.0,0.28587884917959083,0.71,0.5674454274054395,0.0521,0.09090909090909091
5VIYNqIf3f8dYKZLiC8LfX,SideRaq Osama (Intro),['OsamaBeenLeanin'],0.0,1,1,0.39399999999999996,0.36700000000000005,0.555,0.0,0.134,0.589,0.0,0.27206956619465045,0.669,0.7952124017419407,0.168,1.0
5Vjq62elGoOE69kZqzhb89,La Femme Aux Bijoux,['Marcelly'],0.0,0,1,0.995,0.41,0.214,0.19257301293900184,1.38e-06,0.555,0.0,0.23277702854574064,0.38,0.6067760400975049,0.0626,0.36363636363636365
5WRYqQFhUACITeTPaT0nWB,Party Party,['Ron van der Kraan'],0.0,0,0,0.0496,0.743,0.271,0.09336537276648182,0.00010400000000000001,0.585,0.0,0.3391492470218026,0.138,0.44170250061625255,0.0537,1.0
5ZJwBpTn1jT5FhQfzAsS6r,"Min klais kai mi maraínesai, sirtó",['Kaíti Razí'],0.0,0,1,0.988,0.534,0.282,0.23256438693776957,0.00223,0.653,0.0,0.2566307035288829,0.304,0.6513379529456875,0.0394,0.2727272727272727
5bvbUq9IGGgJ6VPkBuZDXa,Desde Cero,['GR Quiroz'],0.0,0,0,0.529,0.8640000000000001,0.43799999999999994,0.3749377695625385,0.0,0.777,0.0,0.2514890986738593,0.1,0.8148777080879734,0.452,0.5454545454545454
5bx9VS0wfBQfVYk0ujrBoB,Matasano - Remasterizado,['Francisco Canaro'],0.0,0,1,0.996,0.616,0.33399999999999996,0.18509673444239064,0.946,0.561,0.0,0.624283546864464,0.203,0.5533127002821067,0.0473,0.7272727272727273
5coKBeU4K12cTAAG1ZfEtf,Ran Off on Probation Twice,['OsamaBeenLeanin'],0.0,1,1,0.024,0.524,0.537,0.1174294516327788,0.0,0.21100000000000002,0.0,0.426184254888739,0.23800000000000002,0.7612226452302046,0.467,0.18181818181818182
5dl3NPGRjySpSgFu5p6sBH,Xthes to vradi stou Gkaripi,['Giorgos Katsaros'],0.0,0,1,0.934,0.608,0.43700000000000006,0.3093111521873075,0.0194,0.632,0.0,0.5153335019105417,0.09300000000000001,0.6889156692503628,0.0359,0.09090909090909091
5eVJbIyBTgWtSgUO2qnIhs,La Argentina - Remasterizado,['Francisco Canaro'],0.0,0,0,0.996,0.563,0.17600000000000002,0.1625385089340727,0.917,0.606,0.0,0.6396030006743088,0.10800000000000001,0.5249376900112295,0.0834,0.0
5hGkF4zNg3KWoNzIAbVFsB,El Huerfano - Remasterizado,['Francisco Canaro'],0.0,0,1,0.996,0.499,0.201,0.2057670979667283,0.9640000000000001,0.635,0.0,0.595576253090582,0.109,0.5800443701898058,0.0553,0.18181818181818182
5kZAr97MV7Hxxb38WwNBzK,I'm in Love,"['Dick Haymes', 'Helen Forrest']",0.0,0,1,0.993,0.259,0.341,0.14216389402341342,0.00727,0.623,0.0,0.9411946504832546,0.43,0.7542658376927501,0.0535,0.0
7xPhfUan2yNtyFG0cUWkt8,Clancy Lowered the Boom,['Dennis Day'],0.3333333333333333,0,1,0.732,0.8190000000000001,0.341,0.19761675908810844,0.0,0.963,0.14634146341463414,0.1351567768037762,0.16,0.6811645805373723,0.415,0.6363636363636364
4BJqT0PrAfrxzMOxytFOIz,"Piano Concerto No. 3 in D Minor, Op. 30: III. Finale. Alla breve","['Sergei Rachmaninoff', 'James Levine', 'Berliner Philharmoniker']",0.3333333333333333,0,1,0.982,0.27899999999999997,0.21100000000000002,1.0,0.878,0.0594,0.0975609756097561,0.27576421667790507,0.665,0.4715017392018843,0.0366,0.9090909090909091
4d6HGyGT8e121BsdKmw9v6,When Irish Eyes Are Smiling,['Phil Regan'],0.3333333333333333,0,1,0.9570000000000001,0.418,0.193,0.18056192236598892,1.68e-06,0.253,0.07317073170731707,0.4212393234434704,0.22899999999999998,0.7453917997315876,0.038,0.2727272727272727
5RwgWnsoFMOHSwS7s3W2Ws,Lugnet Drunken (with Meistroo),['Wycliffe Beats'],0.3333333333333333,0,1,0.134,0.825,0.43799999999999994,0.20042513863216266,0.846,0.301,0.12195121951219512,0.6202798381658801,0.149,0.7097313138506203,0.0509,0.0
02GDntOXexBFUvSgaXLPkd,"Morceaux de fantaisie, Op. 3: No. 2, Prélude in C-Sharp Minor. Lento",['Sergei Rachmaninoff'],0.3333333333333333,0,0,0.993,0.389,0.08800000000000001,0.24473937153419592,0.527,0.0731,0.04878048780487805,0.35944172847830974,0.363,0.44424967817917893,0.0456,0.09090909090909091
05xDjWH9ub67nJJk82yfGf,La Mañanita - Remasterizado,['Ignacio Corsini'],0.3333333333333333,0,0,0.996,0.485,0.13,0.17418730745532965,0.151,0.721,0.0,0.16144077320746233,0.10400000000000001,0.4328284626550901,0.0483,0.45454545454545453
08zfJvRLp7pjAb94MA9JmF,Il Etait Syndiqué,['Fortugé'],0.3333333333333333,0,1,0.982,0.684,0.257,0.21736660505237215,0.0,0.7709999999999999,0.0,0.47541582378062475,0.504,0.5723206704828682,0.39899999999999997,0.7272727272727273
0BMkRpQtDoKjcgzCpnqLNa,Dans La Vie Faut Pas S'en Faire,['Maurice Chevalier'],0.3333333333333333,0,1,0.995,0.46299999999999997,0.26,0.15645841035120148,0.0,0.826,0.0,0.30520903573836816,0.258,0.5592013365834952,0.0557,0.8181818181818182
